developerCountry,countryCode,userRatingCount,primaryGenreName,hasTermsOfServiceLinkRating,isCorporateEmailScore,appAge,averageUserRating,appDescriptionBrandSafetyRating,coppaRisk,minDownloads,maxDownloads,deviceType_GLOBAL,deviceType_connected-tv/ott,deviceType_smartphone,deviceType_tablet,deviceType_undetermined,isCorporateEmail_missing
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,-1,-1.0,126.7666667,0.0,1,True,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,5,Travel & Local,0,0.0,90.73333333,4.0,1,False,500.0,1000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,-1,99.0,64.33333333,0.0,1,False,,,True,False,False,False,False,0
GERMANY,GLOBAL,0,Travel & Local,0,99.0,142.3,0.0,3,False,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,-1,99.0,20.36666667,0.0,2,False,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,-1,0.0,61.76666667,0.0,1,False,1.0,5.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,6,Health & Fitness,-1,0.0,101.9666667,2.0,1,False,100.0,500.0,True,False,False,False,False,0
SWITZERLAND,AU,244622,Games,0,99.0,38.9,4.0,1,False,10000000.0,50000000.0,False,False,True,False,False,0
CHINA,GLOBAL,0,Education,1,-1.0,133.4,0.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,-1,-1.0,37.8,0.0,3,False,,,True,False,False,False,False,1
UNITED STATES,GLOBAL,0,Education,-1,0.0,9.8,0.0,1,False,5.0,10.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Utilities,-1,99.0,72.53333333,0.0,1,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Communication,-1,99.0,37.76666667,0.0,1,False,100.0,500.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Books & Reference,1,99.0,39.4,0.0,1,False,100.0,500.0,True,False,False,False,False,0
INDIA,GLOBAL,33,Games,0,0.0,77.76666667,4.0,1,True,1000.0,5000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,15560,Games,-1,0.0,40.06666667,4.0,3,False,100000.0,500000.0,False,False,True,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Health & Fitness,-1,0.0,109.1333333,0.0,2,False,,,True,False,False,False,False,0
UNITED STATES,GLOBAL,477,Games,1,99.0,102.7,4.0,1,False,50000.0,100000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,-1,0.0,34.63333333,0.0,2,False,100.0,500.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,1,99.0,15.56666667,0.0,1,False,50.0,100.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,-1,0.0,61.76666667,0.0,1,False,50.0,100.0,True,False,False,False,False,0
ROMANIA,BR,2848,Games,1,99.0,17.33333333,4.0,1,False,50000.0,100000.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Games,1,99.0,37.76666667,0.0,1,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,-1,0.0,66.6,0.0,1,False,10.0,50.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Shopping,-1,99.0,23.23333333,0.0,3,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Games,-1,-1.0,9.5,5.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Social Networking,-1,-1.0,40.36666667,0.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,EMEA,727,Communication,-1,99.0,36.13333333,3.0,2,False,100000.0,500000.0,False,False,True,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,-1,0.0,26.26666667,0.0,1,False,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Maps & Navigation,-1,99.0,2.9,0.0,2,False,1.0,5.0,True,False,False,False,False,0
CHINA,RU,89,Games,1,0.0,26.46666667,2.0,1,False,50000.0,100000.0,True,False,False,False,False,0
UNITED STATES,JP,3226,Games,0,99.0,145.7333333,4.0,1,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Maps & Navigation,-1,99.0,3.666666667,0.0,1,False,5.0,10.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,714,Social,-1,0.0,48.16666667,4.0,1,False,10000.0,50000.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Games,-1,0.0,40.8,0.0,1,False,5.0,10.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,PK,1452,Games,1,0.0,35.06666667,3.0,2,False,1000000.0,5000000.0,False,False,True,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Tools,0,0.0,5.266666667,0.0,1,False,10000.0,50000.0,True,False,False,False,False,0
INDIA,GLOBAL,0,Productivity,-1,0.0,16.53333333,0.0,1,False,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,94,Productivity,-1,0.0,42.63333333,3.0,1,False,5000.0,10000.0,True,False,False,False,False,0
UNITED KINGDOM,GLOBAL,12,Parenting,-1,99.0,71.2,4.0,2,False,100.0,500.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,-1,-1.0,4.166666667,0.0,1,True,,,True,False,False,False,False,1
SINGAPORE,PL,35743,Games,1,0.0,23.13333333,4.0,1,False,500000.0,1000000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,-1,0.0,35.43333333,0.0,1,False,100.0,500.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,-1,0.0,47.1,0.0,1,False,0.0,1.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,62,Entertainment,-1,99.0,43.6,3.0,1,False,10000.0,50000.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,6008,Games,-1,0.0,111.9333333,4.0,1,True,1000000.0,5000000.0,False,False,False,True,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,0,99.0,103.9,0.0,1,False,10.0,50.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,1,Navigation,-1,0.0,110.5333333,1.0,1,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,1,99.0,77.76666667,0.0,1,False,50.0,100.0,True,False,False,False,False,0
REPUBLIC OF KOREA,GLOBAL,0,Productivity,1,0.0,49.36666667,0.0,1,False,100.0,500.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Finance,-1,0.0,51.2,0.0,1,False,5.0,10.0,True,False,False,False,False,0
PERU,GLOBAL,0,Music & Audio,-1,0.0,19.63333333,0.0,1,False,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,1,-1.0,120.0666667,0.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,9,Entertainment,-1,-1.0,88.0,5.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,-1,-1.0,22.46666667,0.0,3,False,,,True,False,False,False,False,1
INDIA,GLOBAL,1385,Education,-1,99.0,85.63333333,3.0,1,False,100000.0,500000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,83,Games,-1,99.0,163.0333333,3.0,1,False,5000.0,10000.0,True,False,False,False,False,0
REPUBLIC OF KOREA,GLOBAL,0,Games,-1,99.0,37.5,0.0,1,False,50.0,100.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,FR,222,Tools,1,0.0,1.666666667,4.0,1,False,50000.0,100000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,4,Business,-1,0.0,62.43333333,5.0,1,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,-1,99.0,33.36666667,0.0,1,False,10.0,50.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,EMEA,21,Music,1,0.0,149.0333333,4.0,1,False,,,False,False,True,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,CY,32,Entertainment,-1,0.0,26.0,4.0,3,False,10000.0,50000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,-1,-1.0,3.633333333,0.0,1,False,,,True,False,False,False,False,1
GERMANY,GLOBAL,0,Education,-1,99.0,97.86666667,0.0,1,True,100.0,500.0,True,False,False,False,False,0
UNITED ARAB EMIRATES,HU,291778,Games,1,99.0,93.76666667,4.0,1,False,10000000.0,50000000.0,False,False,True,False,False,0
UNITED STATES,GLOBAL,4,Health & Fitness,1,99.0,114.8666667,2.0,2,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,-1,0.0,15.56666667,0.0,1,False,10.0,50.0,True,False,False,False,False,0
UNITED STATES,RU,138509,Games,1,99.0,60.03333333,4.0,2,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,EMEA,41174,Games,1,0.0,5.933333333,4.0,1,False,1000000.0,5000000.0,False,False,True,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,0,99.0,11.43333333,0.0,1,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,-1,0.0,33.73333333,0.0,1,False,50.0,100.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,TH,8001,Games,0,-1.0,43.03333333,4.0,1,True,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,EMEA,78600,Games,0,0.0,39.76666667,3.0,1,False,10000000.0,50000000.0,False,False,True,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,9,Games,-1,99.0,53.8,4.0,1,False,1000.0,5000.0,True,False,False,False,False,0
CYPRUS,AM,83605,Games,0,99.0,59.5,4.0,1,True,10000000.0,50000000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,19,Business,-1,99.0,52.93333333,4.0,1,False,100.0,500.0,True,False,False,False,False,0
REPUBLIC OF KOREA,GLOBAL,1,Entertainment,-1,0.0,25.76666667,0.0,1,True,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Health & Fitness,-1,99.0,40.4,0.0,2,False,,,True,False,False,False,False,0
INDIA,GLOBAL,0,News & Magazines,-1,0.0,72.26666667,0.0,1,False,100.0,500.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,-1,0.0,73.53333333,0.0,1,False,50.0,100.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,12,Business,0,99.0,142.2333333,1.0,1,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,30,Education,-1,99.0,53.3,4.0,1,True,100.0,500.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,9,Education,1,0.0,130.0666667,3.0,1,False,1000.0,5000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,-1,99.0,117.1,0.0,1,False,10.0,50.0,True,False,False,False,False,0
INDIA,GLOBAL,2,Games,-1,99.0,10.86666667,5.0,2,False,,,True,False,False,False,False,0
UNITED ARAB EMIRATES,FI,1653,Games,1,99.0,119.1333333,3.0,1,False,100000.0,500000.0,False,False,True,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,-1,0.0,13.06666667,0.0,1,False,10.0,50.0,True,False,False,False,False,0
UNITED STATES,GLOBAL,0,Business,-1,0.0,44.56666667,0.0,2,False,100.0,500.0,True,False,False,False,False,0
CANADA,GLOBAL,31,Maps & Navigation,0,0.0,118.5,4.0,1,False,5000.0,10000.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Shopping,-1,0.0,16.43333333,0.0,1,False,1.0,5.0,True,False,False,False,False,0
UNITED STATES,MX,132290,Games,1,99.0,157.6,4.0,1,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Social,-1,99.0,44.53333333,0.0,2,False,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,-1,0.0,23.16666667,0.0,1,False,100.0,500.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Communication,-1,0.0,49.86666667,0.0,1,False,100.0,500.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Business,-1,99.0,73.23333333,3.0,1,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,-1,99.0,17.4,0.0,1,False,5.0,10.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,1,-1.0,1.533333333,0.0,3,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,5,Music & Audio,-1,0.0,63.33333333,4.0,2,False,100.0,500.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,15,Games,1,-1.0,134.3,4.0,1,True,,,False,False,True,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,-1,0.0,47.56666667,0.0,1,False,0.0,1.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,3562,Games,1,0.0,74.13333333,3.0,2,False,1000000.0,5000000.0,False,False,True,False,False,0
HONG KONG,SA,101178,Games,0,99.0,62.76666667,4.0,1,True,10000000.0,50000000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,-1,99.0,96.6,0.0,3,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,46,Productivity,-1,99.0,113.1666667,3.0,1,False,10000.0,50000.0,True,False,False,False,False,0
JAPAN,GLOBAL,0,Reference,-1,-1.0,134.3333333,0.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,APAC,23727,Games,1,-1.0,69.2,4.0,3,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,-1,-1.0,16.2,0.0,3,False,,,True,False,False,False,False,1
UNITED STATES,APAC,0,Games,-1,0.0,2.533333333,0.0,1,False,10000.0,50000.0,True,False,False,False,False,0
UNITED STATES,GLOBAL,41,Finance,0,99.0,66.96666667,4.0,1,False,1000.0,5000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,226,Finance,0,0.0,26.93333333,3.0,2,False,1000.0,5000.0,True,False,False,False,False,0
TURKEY,GB,100777,Games,0,99.0,36.13333333,4.0,1,True,10000000.0,50000000.0,False,False,True,False,False,0
PANAMA,GLOBAL,0,Games,-1,-1.0,19.3,0.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,9,Shopping,-1,-1.0,38.1,4.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,-1,-1.0,78.16666667,0.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Finance,0,99.0,23.03333333,0.0,1,False,10.0,100.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,85,Music & Audio,-1,0.0,56.4,4.0,1,False,10000.0,50000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,PR,2462,Book,0,0.0,33.1,4.0,3,False,,,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,18,Dating,-1,99.0,35.06666667,3.0,3,False,1000.0,5000.0,True,False,False,False,False,0
UNITED STATES,GLOBAL,94,Weather,0,99.0,151.2,3.0,1,False,5000.0,10000.0,False,False,True,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Lifestyle,-1,0.0,63.3,0.0,1,False,100.0,500.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,-1,0.0,34.4,0.0,2,False,10.0,50.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Shopping,1,0.0,27.6,0.0,1,False,1.0,5.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Finance,-1,-1.0,98.63333333,0.0,1,False,,,True,False,False,False,False,1
JAPAN,RU,13718,Games,-1,99.0,69.53333333,4.0,2,False,100000.0,500000.0,False,False,True,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,3,Shopping,-1,-1.0,88.03333333,3.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,-1,0.0,18.4,0.0,1,False,5.0,10.0,True,False,False,False,False,0
UNITED STATES,GLOBAL,0,Business,1,0.0,6.633333333,0.0,1,False,10.0,50.0,True,False,False,False,False,0
JORDAN,GLOBAL,0,Lifestyle,1,0.0,29.13333333,0.0,1,False,1.0,5.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Games,1,0.0,26.43333333,0.0,1,False,10.0,50.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Food & Drink,-1,99.0,87.66666667,0.0,1,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,-1,99.0,27.0,0.0,1,False,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,-1,0.0,17.23333333,0.0,1,False,0.0,1.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,-1,99.0,63.16666667,0.0,1,False,10.0,50.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GB,10870,Games,-1,0.0,79.7,4.0,1,False,,,True,False,False,False,False,0
VIET NAM,EMEA,1310,Games,1,0.0,46.36666667,4.0,1,False,100000.0,500000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1674,Games,-1,0.0,32.16666667,4.0,1,True,100000.0,500000.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Travel & Local,-1,99.0,67.4,0.0,1,False,50.0,100.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,18,Shopping,-1,99.0,76.63333333,4.0,1,False,500.0,1000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,71,Entertainment,-1,0.0,23.33333333,4.0,2,False,5000.0,10000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,-1,0.0,36.83333333,0.0,1,False,10.0,50.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,273,Games,-1,0.0,82.73333333,3.0,2,False,100000.0,500000.0,True,False,False,False,False,0
TURKEY,GLOBAL,0,Games,-1,99.0,29.76666667,0.0,1,False,100.0,500.0,True,False,False,False,False,0
UNITED STATES,GLOBAL,10,Entertainment,1,99.0,137.9,4.0,2,False,500.0,1000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,-1,99.0,78.7,0.0,1,False,1000.0,5000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,6,Medical,-1,99.0,83.8,4.0,1,False,100.0,500.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,-1,-1.0,9.466666667,0.0,3,False,,,True,False,False,False,False,1
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Games,-1,0.0,79.86666667,0.0,1,False,5.0,10.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Personalization,-1,0.0,59.06666667,0.0,1,False,5.0,10.0,True,False,False,False,False,0
CZECH REPUBLIC,GLOBAL,157283,Games,0,99.0,92.36666667,4.0,1,False,5000000.0,10000000.0,False,False,False,True,False,0
JAPAN,KR,2618,Games,1,0.0,87.16666667,3.0,2,True,500000.0,1000000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,35,Education,-1,0.0,54.6,4.0,1,False,1000.0,5000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,0,0.0,63.66666667,0.0,1,False,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Beauty,-1,99.0,36.93333333,0.0,1,False,100.0,500.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Social,-1,0.0,25.5,0.0,2,False,10.0,50.0,True,False,False,False,False,0
SPAIN,GLOBAL,5,Games,0,99.0,77.93333333,2.0,1,False,1000.0,5000.0,True,False,False,False,False,0
REPUBLIC OF KOREA,UZ,397,Games,0,99.0,26.96666667,3.0,2,True,50000.0,100000.0,False,False,True,False,False,0
UNITED STATES,GLOBAL,1073,Productivity,1,99.0,137.8666667,4.0,1,False,50000.0,100000.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Tools,-1,0.0,78.4,0.0,1,False,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,3,Lifestyle,-1,-1.0,17.2,4.0,1,False,,,True,False,False,False,False,1
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Music & Audio,-1,0.0,29.66666667,0.0,1,False,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,-1,-1.0,33.0,0.0,1,False,,,True,False,False,False,False,1
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Education,-1,0.0,8.666666667,0.0,1,True,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,-1,-1.0,33.33333333,0.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,-1,99.0,17.16666667,0.0,1,False,,,True,False,False,False,False,0
HONG KONG,CR,30502,Games,1,99.0,66.36666667,4.0,1,False,10000000.0,50000000.0,False,False,True,False,False,0
UNITED STATES,FI,1144228,Games,0,99.0,107.9,4.0,1,True,100000000.0,500000000.0,True,False,False,False,False,0
ANDORRA,GLOBAL,7,Games,-1,99.0,113.4666667,4.0,1,False,100.0,500.0,True,False,False,False,False,0
REPUBLIC OF KOREA,KZ,49810,Entertainment,1,99.0,86.3,2.0,1,False,5000000.0,10000000.0,False,False,True,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,0,99.0,20.63333333,0.0,1,True,50.0,100.0,True,False,False,False,False,0
HONG KONG,GLOBAL,0,Games,1,99.0,8.133333333,0.0,1,True,500.0,1000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,14,Travel & Local,-1,0.0,92.96666667,4.0,1,False,1000.0,5000.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,29041,Games,1,99.0,23.03333333,4.0,1,False,1000000.0,5000000.0,False,False,False,True,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,26,Finance,-1,0.0,58.16666667,5.0,1,False,1000.0,5000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1303,Games,-1,0.0,93.6,4.0,1,False,10000.0,50000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,10,Finance,0,99.0,81.3,1.0,1,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,-1,0.0,54.1,0.0,1,False,50.0,100.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,LATAM,33,Weather,1,0.0,16.76666667,3.0,2,False,10000.0,50000.0,True,False,False,False,False,0
INDIA,SN,4496,Games,1,99.0,8.1,4.0,1,False,1000000.0,5000000.0,False,False,True,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,7,Music & Audio,-1,0.0,70.06666667,3.0,1,False,1000.0,5000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,-1,99.0,7.433333333,0.0,1,True,10.0,50.0,True,False,False,False,False,0
UNITED ARAB EMIRATES,US,2893,Games,0,0.0,27.23333333,3.0,2,False,5000000.0,10000000.0,False,False,True,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,4,Health & Fitness,1,0.0,74.73333333,5.0,1,False,,,True,False,False,False,False,0
UNITED ARAB EMIRATES,GLOBAL,0,Lifestyle,-1,0.0,67.16666667,0.0,1,False,10.0,50.0,True,False,False,False,False,0
UNITED STATES,RU,36,Productivity,1,0.0,10.86666667,3.0,1,False,1000.0,5000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,-1,-1.0,5.066666667,0.0,3,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,ID,3182,Entertainment,1,0.0,13.13333333,4.0,2,False,100000.0,500000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,6,Games,-1,-1.0,136.1666667,3.0,1,True,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,US,100,Weather,0,99.0,148.6,2.0,1,False,,,False,False,True,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Finance,1,0.0,96.9,0.0,1,False,100.0,500.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,1,0.0,33.56666667,0.0,1,False,100.0,500.0,True,False,False,False,False,0
CHINA,BR,561,Book,1,-1.0,63.8,4.0,3,False,,,False,False,True,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,6,Productivity,-1,0.0,41.0,4.0,1,False,500.0,1000.0,True,False,False,False,False,0
CHINA,GLOBAL,0,Shopping,-1,0.0,48.3,0.0,3,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,840,Beauty,-1,0.0,55.5,4.0,1,False,500000.0,1000000.0,True,False,False,False,False,0
