developerCountry,countryCode,userRatingCount,primaryGenreName,downloads,deviceType,hasPrivacyLink,hasTermsOfServiceLink,hasTermsOfServiceLinkRating,isCorporateEmailScore,adSpent,appAge,averageUserRating,appContentBrandSafetyRating,appDescriptionBrandSafetyRating,mfaRating,coppaRisk
IRELAND,GLOBAL,0,Games,Oct-50,GLOBAL,TRUE,FALSE,high,99,,120.0666667,3,,low,low,FALSE
JAPAN,GLOBAL,93,Personalization,10000 - 50000,GLOBAL,TRUE,TRUE,low,99,,,3,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Personalization,Oct-50,GLOBAL,TRUE,,,0,,67.5,5,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,7,Games,500 - 1000,GLOBAL,TRUE,,,0,,47.6,3,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Medical,Oct-50,GLOBAL,TRUE,,,0,,43.26666667,,,low,low,FALSE
NETHERLANDS,EC,47069,Weather,,GLOBAL,TRUE,FALSE,high,99,34.94142767,110.5333333,4,low,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,50 - 100,GLOBAL,TRUE,,,99,,41.86666667,,,low,low,FALSE
UNITED STATES,GLOBAL,16,Tools,1000 - 5000,GLOBAL,TRUE,,,0,,63.6,3,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,15,Education,500 - 1000,GLOBAL,,,,0,,91.63333333,4,,high,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,2327,Games,1000000 - 5000000,smartphone,TRUE,TRUE,low,99,38.70084762,23.2,3,,low,low,TRUE
REPUBLIC OF KOREA,GLOBAL,28896,Games,1000000 - 5000000,undetermined,TRUE,,,0,,52.76666667,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,54,Shopping,10000 - 50000,GLOBAL,TRUE,TRUE,low,99,,51.56666667,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Tools,Oct-50,GLOBAL,TRUE,,,0,,44.16666667,,,low,low,FALSE
CHINA,AU,1917,Games,1000000 - 5000000,GLOBAL,TRUE,FALSE,high,0,9.277625198,27.26666667,4,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,298,Lifestyle,10000 - 50000,smartphone,TRUE,FALSE,high,99,,31.1,4,,low,low,FALSE
VIET NAM,OM,2466,Games,500000 - 1000000,GLOBAL,TRUE,TRUE,low,99,1.266568812,27.3,4,,low,low,TRUE
CANNOT IDENTIFY COUNTRY,GLOBAL,5,Games,100 - 500,GLOBAL,TRUE,,,99,,72.8,5,,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,,GLOBAL,TRUE,,,99,,45.2,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Social Networking,,GLOBAL,TRUE,,,,,18.76666667,0,,high,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,Oct-50,GLOBAL,TRUE,,,0,,11.7,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Developer Tools,,GLOBAL,TRUE,,,,,10.4,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,EMEA,810,Games,500000 - 1000000,smartphone,TRUE,TRUE,low,99,125.2391844,15.33333333,3,,low,low,FALSE
NETHERLANDS,GLOBAL,8,Health & Fitness,1000 - 5000,GLOBAL,TRUE,,,0,,,2,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Tools,100 - 500,GLOBAL,TRUE,,,99,,25.06666667,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,3,Games,,GLOBAL,TRUE,,,,,53.5,5,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,0 - 1,GLOBAL,TRUE,,,0,,15.76666667,,,low,low,FALSE
PHILIPPINES,GLOBAL,0,Games,Oct-50,GLOBAL,TRUE,,,0,,89.86666667,0,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,334,Lifestyle,10000 - 50000,GLOBAL,TRUE,,,0,,44.96666667,4,,low,low,FALSE
CHINA,GLOBAL,103,Tools,50000 - 100000,GLOBAL,,,,0,,145.5666667,2,,low,low,FALSE
RUSSIAN FEDERATION,GLOBAL,4133,Games,500000 - 1000000,GLOBAL,TRUE,FALSE,high,0,0.38278481,69.4,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,Oct-50,GLOBAL,TRUE,FALSE,high,0,,72.46666667,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,Oct-50,GLOBAL,TRUE,,,99,,76,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,500 - 1000,GLOBAL,TRUE,,,0,,23.5,,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,ES,238076,Art & Design,10000000 - 50000000,smartphone,TRUE,FALSE,high,99,5.675336538,100.9,4,medium,low,low,FALSE
UNITED STATES,GLOBAL,957,Health & Fitness,,GLOBAL,TRUE,,,99,,63.66666667,4,,low,low,FALSE
BANGLADESH,GLOBAL,0,Education,01-Jan,GLOBAL,TRUE,,,0,,82.03333333,0,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Food & Drink,100 - 500,GLOBAL,TRUE,,,99,,88.26666667,1,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,50 - 100,GLOBAL,,,,99,,74.1,0,,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,,GLOBAL,TRUE,,,,,1.5,0,,low,low,FALSE
UNITED STATES,GLOBAL,11,Games,,GLOBAL,,,,0,,64.36666667,4,medium,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,,GLOBAL,TRUE,,,,,52.96666667,0,,low,low,FALSE
INDIA,GLOBAL,0,Tools,0 - 1,GLOBAL,TRUE,,,0,,21.7,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,8,Education,,GLOBAL,TRUE,,,,,80.23333333,4,medium,low,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,,GLOBAL,TRUE,,,,,1.666666667,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Books & Reference,500 - 1000,GLOBAL,TRUE,,,99,,49.56666667,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,11,Personalization,5000 - 10000,GLOBAL,,,,99,,40.16666667,4,,high,low,FALSE
MEXICO,GLOBAL,755,Education,10000 - 50000,smartphone,TRUE,FALSE,high,0,,67.63333333,4,medium,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,50 - 100,GLOBAL,,,,0,,72.23333333,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,6,Games,,GLOBAL,TRUE,FALSE,high,,,133.8666667,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,100 - 500,GLOBAL,TRUE,,,99,,83.36666667,3,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,,GLOBAL,TRUE,,,,,28,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,LATAM,19,Music & Audio,5000 - 10000,smartphone,TRUE,TRUE,low,0,6.923452445,25.56666667,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,10,Games,500 - 1000,GLOBAL,TRUE,,,0,,76.86666667,4,,low,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,55,Shopping,5000 - 10000,GLOBAL,TRUE,,,99,,58.3,3,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,52,Social,1000 - 5000,GLOBAL,TRUE,FALSE,high,99,,81.8,4,,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,500 - 1000,GLOBAL,TRUE,,,99,,41.26666667,,,low,low,FALSE
REPUBLIC OF KOREA,GLOBAL,1,Education,,GLOBAL,TRUE,FALSE,high,99,,37.73333333,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Beauty,100 - 500,GLOBAL,TRUE,,,99,,33,,,low,low,FALSE
UNITED KINGDOM,GLOBAL,335,Tools,50000 - 100000,smartphone,TRUE,FALSE,high,99,,123.7333333,4,medium,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music,,GLOBAL,,,,,,103.1,0,medium,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,6,Entertainment,500 - 1000,GLOBAL,TRUE,FALSE,high,0,,50.36666667,4,,low,low,FALSE
BRUNEI DARUSSALAM,GLOBAL,10,Health & Fitness,100 - 500,GLOBAL,TRUE,,,0,,44.76666667,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,,GLOBAL,TRUE,,,,,71.5,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1214,Tools,100000 - 500000,GLOBAL,TRUE,TRUE,low,0,46.48163552,31.46666667,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Finance,,GLOBAL,TRUE,,,,,89.43333333,0,,low,low,FALSE
FRANCE,OM,11900,Games,,tablet,TRUE,TRUE,low,99,0.804318605,66.6,4,low,high,low,FALSE
CANNOT IDENTIFY COUNTRY,LATAM,45891,Personalization,5000000 - 10000000,GLOBAL,TRUE,,,0,43.16536214,48.26666667,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,IQ,335,Tools,50000 - 100000,GLOBAL,TRUE,,,0,4.432836534,3.566666667,3,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,House & Home,100 - 500,GLOBAL,TRUE,,,99,,60.4,,,low,low,FALSE
UNITED STATES,GLOBAL,256026,Tools,10000000 - 50000000,smartphone,TRUE,TRUE,low,99,0.618355616,103.6,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,,194,News,,connected-tv/ott,TRUE,TRUE,low,99,45.63634262,139.4666667,2,low,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,100 - 500,GLOBAL,TRUE,,,0,,31.8,,,low,low,FALSE
UNITED STATES,GLOBAL,5,Entertainment,100 - 500,GLOBAL,TRUE,TRUE,low,99,,128.0666667,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,500 - 1000,GLOBAL,TRUE,,,99,,55.2,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,24,Personalization,1000 - 5000,GLOBAL,TRUE,,,0,,102.6333333,4,low,low,low,FALSE
REPUBLIC OF KOREA,GLOBAL,1171,Games,100000 - 500000,undetermined,TRUE,FALSE,high,0,,9,4,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,DE,4925,News & Magazines,100000 - 500000,GLOBAL,TRUE,TRUE,low,99,7.539058153,129.9,4,medium,high,low,FALSE
PORTUGAL,GLOBAL,112,Games,10000 - 50000,GLOBAL,TRUE,FALSE,high,0,,152.7666667,3,,low,low,FALSE
"TAIWAN, PROVINCE OF CHINA",GLOBAL,0,Business,01-May,GLOBAL,TRUE,,,99,,63.2,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,3,Entertainment,,GLOBAL,TRUE,,,,,42.36666667,3,,high,low,FALSE
FRANCE,SA,55705,Games,,tablet,TRUE,TRUE,low,99,19.71945581,44.76666667,4,,medium,low,TRUE
SINGAPORE,NG,53338,Games,1000000 - 5000000,smartphone,TRUE,FALSE,high,0,2.658635045,46.56666667,4,,low,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,,GLOBAL,TRUE,,,,,5.066666667,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,270,Entertainment,100000 - 500000,GLOBAL,,,,0,,47.16666667,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Photography,Oct-50,GLOBAL,TRUE,FALSE,high,99,,111.6666667,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Sports,,GLOBAL,TRUE,,,,,46.23333333,0,,high,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,,GLOBAL,TRUE,,,,,70.63333333,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,3,Business,,GLOBAL,,,,,,76.46666667,5,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Education,,GLOBAL,TRUE,,,,,5.033333333,5,,low,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,10018,Finance,1000000 - 5000000,GLOBAL,TRUE,FALSE,high,99,,38.1,4,,low,low,FALSE
RUSSIAN FEDERATION,RU,35335,Games,1000000 - 5000000,GLOBAL,TRUE,FALSE,high,0,0.099524051,120.9,4,low,low,low,FALSE
UNITED STATES,GLOBAL,0,Shopping,Oct-50,GLOBAL,TRUE,,,0,,33.03333333,,,low,low,FALSE
REPUBLIC OF KOREA,GLOBAL,6,Games,100 - 500,GLOBAL,FALSE,FALSE,high,99,,120.3,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,2,Music,,GLOBAL,TRUE,FALSE,high,,,121.9,3,medium,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,,GLOBAL,,,,,,59.13333333,0,,low,low,FALSE
CYPRUS,AT,257182,Games,50000000 - 100000000,GLOBAL,TRUE,FALSE,high,99,24.44369353,30.26666667,4,,medium,low,FALSE
VIET NAM,GLOBAL,150,Games,10000 - 50000,GLOBAL,TRUE,,,0,,70.06666667,4,medium,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,627,Business,,GLOBAL,TRUE,TRUE,low,99,,109.2666667,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,ID,847,Entertainment,50000 - 100000,tablet,TRUE,,,0,1.350476042,17.26666667,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Navigation,,GLOBAL,TRUE,,,0,,33.06666667,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,2,Productivity,,GLOBAL,TRUE,,,,,35.16666667,5,,low,low,FALSE
GEORGIA,GLOBAL,22,Music & Audio,1000 - 5000,tablet,TRUE,FALSE,high,99,,120.2666667,4,medium,medium,low,FALSE
UNITED STATES,IQ,24852,Utilities,,GLOBAL,TRUE,TRUE,low,99,2.528635602,196.4666667,4,low,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,05-Oct,GLOBAL,TRUE,,,99,,34.7,,,low,low,FALSE
UNITED STATES,GLOBAL,201,Games,10000 - 50000,GLOBAL,TRUE,FALSE,high,0,,87.93333333,4,medium,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Auto & Vehicles,Oct-50,GLOBAL,TRUE,,,99,,45.13333333,,,low,low,FALSE
SOUTH AFRICA,GLOBAL,0,Business,01-May,GLOBAL,TRUE,,,99,,57.33333333,,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,ID,22,Music & Audio,1000 - 5000,GLOBAL,TRUE,TRUE,low,0,0.098516852,37.23333333,3,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,100 - 500,GLOBAL,TRUE,,,0,,24.4,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,72,Education,5000 - 10000,GLOBAL,TRUE,FALSE,high,0,,72.3,4,,low,low,FALSE
CHINA,EMEA,2579,Games,500000 - 1000000,tablet,TRUE,TRUE,low,99,11.84102017,23.23333333,4,,low,low,TRUE
CANNOT IDENTIFY COUNTRY,GLOBAL,7,News & Magazines,500 - 1000,GLOBAL,TRUE,,,0,,75.63333333,4,,low,low,FALSE
BANGLADESH,GLOBAL,111,Entertainment,10000 - 50000,GLOBAL,TRUE,FALSE,high,99,,77.6,4,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Travel & Local,0 - 1,GLOBAL,TRUE,,,0,,27.9,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,100 - 500,GLOBAL,TRUE,,,99,,29.56666667,,,low,low,FALSE
UNITED STATES,AU,189598,Games,,smartphone,TRUE,TRUE,low,99,59.60388095,102.5666667,4,medium,low,low,FALSE
UNITED STATES,GLOBAL,0,Events,500 - 1000,GLOBAL,TRUE,TRUE,low,99,,87.43333333,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,20,Shopping,500 - 1000,GLOBAL,TRUE,,,99,,54.2,4,,medium,low,FALSE
SINGAPORE,BR,14986,Games,500000 - 1000000,smartphone,TRUE,TRUE,low,99,3141.071744,9.633333333,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,157,Books & Reference,5000 - 10000,GLOBAL,TRUE,,,0,,57.56666667,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Books & Reference,01-May,GLOBAL,TRUE,,,0,,12.86666667,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,30,Utilities,,GLOBAL,TRUE,,,,,47,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Photography,1000 - 5000,GLOBAL,,,,0,,53.23333333,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Tools,500 - 1000,GLOBAL,TRUE,,,0,,62.9,,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,DE,11115,Games,1000000 - 5000000,tablet,TRUE,FALSE,high,99,1.954574676,44.16666667,4,,high,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Food & Drink,Oct-50,GLOBAL,TRUE,,,0,,62.46666667,,,low,low,FALSE
PHILIPPINES,GLOBAL,54,Entertainment,10000 - 50000,GLOBAL,TRUE,FALSE,high,0,,19.93333333,3,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,48,Entertainment,5000 - 10000,GLOBAL,,,,0,,56.63333333,3,,low,low,TRUE
CANNOT IDENTIFY COUNTRY,TW,4164615,Games,100000000 - 500000000,GLOBAL,TRUE,FALSE,high,0,0.563810358,88.26666667,4,medium,high,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,05-Jan,GLOBAL,TRUE,,,0,,53.4,0,,low,low,FALSE
UNITED STATES,GLOBAL,0,Business,,GLOBAL,TRUE,TRUE,low,,,68.03333333,0,,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,6,Lifestyle,,GLOBAL,TRUE,,,,,21.1,5,,high,low,FALSE
VIET NAM,GLOBAL,1880,Personalization,100000 - 500000,GLOBAL,TRUE,,,0,83.97709322,110.9,4,medium,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Tools,10000 - 50000,GLOBAL,TRUE,,,0,,34.73333333,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,,GLOBAL,TRUE,,,,,0.766666667,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Medical,Oct-50,GLOBAL,TRUE,,,99,,36.96666667,,,high,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,,GLOBAL,TRUE,,,,,43.76666667,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1205,Books & Reference,100000 - 500000,GLOBAL,TRUE,,,0,,125.7666667,4,medium,low,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,1,Social Networking,,GLOBAL,,,,99,,100.2333333,5,,low,low,FALSE
MALAYSIA,GLOBAL,54,Lifestyle,10000 - 50000,GLOBAL,TRUE,,,99,,91.26666667,3,,low,low,FALSE
UNITED KINGDOM,IT,46827,Games,,smartphone,TRUE,TRUE,low,99,58.20082519,41.7,4,,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,Oct-50,GLOBAL,TRUE,,,99,,51,,,medium,low,FALSE
UNITED STATES,GLOBAL,155,Education,,GLOBAL,TRUE,,,99,,63.5,4,,low,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,CH,9419,Games,1000000 - 5000000,GLOBAL,TRUE,FALSE,high,0,15.84544696,3.966666667,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,Oct-50,GLOBAL,TRUE,,,0,,52,,,medium,low,FALSE
JAPAN,OM,7497,Games,1000000 - 5000000,smartphone,TRUE,TRUE,low,99,5.047321909,7,4,,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,10,Food & Drink,,GLOBAL,TRUE,,,99,,57.7,3,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,36,Games,1000 - 5000,smartphone,TRUE,,,0,,111,4,,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,23,Music & Audio,1000 - 5000,GLOBAL,TRUE,,,0,,31.03333333,4,,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,9,Personalization,500 - 1000,GLOBAL,,,,0,,86.5,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Tools,01-May,GLOBAL,TRUE,,,0,,55.43333333,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,500 - 1000,GLOBAL,TRUE,TRUE,low,0,,18.23333333,0,,low,low,TRUE
CYPRUS,GLOBAL,20026,Games,1000000 - 5000000,smartphone,TRUE,,,99,,85.96666667,4,low,low,low,TRUE
UNITED KINGDOM,GR,6554832,Dating,100000000 - 500000000,GLOBAL,TRUE,TRUE,low,99,1188.894529,172.7333333,4,medium,high,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,,GLOBAL,TRUE,,,,,45.93333333,0,,low,low,FALSE
CYPRUS,CR,253116,Games,10000000 - 50000000,smartphone,TRUE,TRUE,low,99,101.2292936,62.9,4,medium,low,low,TRUE
CYPRUS,US,1246,Games,50000 - 100000,GLOBAL,TRUE,TRUE,low,99,5.160263874,19.93333333,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,100 - 500,GLOBAL,TRUE,,,0,,74.3,0,,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,2,Lifestyle,,GLOBAL,TRUE,,,,,177.0666667,3,,low,low,FALSE
PERU,GLOBAL,6158,Games,1000000 - 5000000,GLOBAL,TRUE,FALSE,high,0,,116.5333333,2,medium,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,Oct-50,GLOBAL,TRUE,,,0,,56.5,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,,GLOBAL,TRUE,,,,,53.6,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,,GLOBAL,TRUE,,,99,,91.13333333,0,,low,low,FALSE
PAKISTAN,APAC,1389,Games,1000000 - 5000000,smartphone,TRUE,FALSE,high,0,472.2409737,48.4,3,,medium,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,13,Productivity,50 - 100,GLOBAL,TRUE,,,99,,52.73333333,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,16,Education,,GLOBAL,TRUE,,,,,28.7,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,AE,367,Games,50000 - 100000,smartphone,TRUE,,,99,4.011110578,3.633333333,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Books & Reference,01-May,GLOBAL,TRUE,,,0,,58.8,0,,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,,GLOBAL,,,,,,106.6,0,,low,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Finance,,GLOBAL,TRUE,,,,,60.1,0,,low,low,FALSE
UNITED STATES,GLOBAL,7,Lifestyle,100 - 500,GLOBAL,TRUE,TRUE,low,99,,75.23333333,5,,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Social,01-May,GLOBAL,TRUE,TRUE,low,0,,35.63333333,,,low,low,FALSE
UNITED STATES,EG,179003,Games,100000000 - 500000000,GLOBAL,TRUE,TRUE,low,99,263.7478861,41.9,4,,medium,low,TRUE
FRANCE,GLOBAL,3,Games,,smartphone,TRUE,TRUE,low,99,,38.63333333,5,,low,low,FALSE
INDIA,GLOBAL,3562,Tools,100000 - 500000,GLOBAL,TRUE,,,99,,126.8333333,2,medium,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,6,Health & Fitness,1000 - 5000,GLOBAL,TRUE,,,0,,77.36666667,5,medium,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,8,Tools,1000 - 5000,GLOBAL,TRUE,,,0,,35.36666667,4,,low,low,FALSE
INDIA,ID,70,Games,,smartphone,TRUE,FALSE,high,99,15.90797282,32.63333333,3,,low,low,FALSE
THAILAND,GLOBAL,81,Games,5000 - 10000,GLOBAL,TRUE,,,0,,124.7,3,medium,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,Oct-50,GLOBAL,TRUE,,,99,,56.83333333,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,,GLOBAL,TRUE,,,,,8.966666667,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,20,Games,10000 - 50000,GLOBAL,,,,0,,61.33333333,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,60,Games,,GLOBAL,TRUE,,,,,83.3,3,low,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,Oct-50,GLOBAL,TRUE,,,0,,24.66666667,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,AR,1258,Games,100000 - 500000,smartphone,TRUE,FALSE,high,99,0.690848713,5.666666667,4,,low,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,810,Communication,100000 - 500000,GLOBAL,TRUE,,,0,,30.9,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,272,Art & Design,10000 - 50000,GLOBAL,TRUE,,,0,,91.1,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,CL,1126,Tools,100000 - 500000,GLOBAL,TRUE,,,0,6.901174407,24.1,3,,low,low,FALSE
